created_at,mint,symbol,refusal_reason,token_peak,token_label,inflow,trigger_mult,signature
2026-07-31 03:30:08.427956+00,HHhb4DKzumma5gZCvJH2X4EJ4E4U7uPGkc7mBGmdBZaE,OCELOT,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.500,rug,1.147,1.316,RUG_RISK
2026-07-31 03:36:39.596061+00,8UwheDeEP4HKGyKerJ5AexrK8LkqueNVMvfdMAQipump,Kekius,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.807,rug,1.216,1.418,RUG_RISK
2026-07-31 03:39:37.268395+00,B4YLANaj89aLidz9a1KAR5UA1AkUbvepQw4kwoAZmddN,ANIMALS,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),5.566,winner,1.118,1.251,RUG_RISK
2026-07-31 03:41:58.734372+00,CM8CnJsvU4kW7p3gSC2PyKgjGL1jxabEQZGqwb1pvb54,PSYOPBULL,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.627,dud,1.125,1.266,RUG_RISK
2026-07-31 03:55:13.94141+00,64F3ts3T8BBfzFkM3gE5xMDYLqo58Y9DrXtP6FAks1YF,VEGAS,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.311,rug,1.146,1.311,RUG_RISK
2026-07-31 03:59:08.287054+00,GAUL32PXuhArFAQtZ7qnHm83PCPAiG8zyxETmE3WZUoJ,CALLCAT,"MOON_STEADY not on the live plug-in list (BASE,RISER,MOON_FAST,MOON_VIOLENT) — management genome unproven or drain-class; paper workshop owns it",3.232,winner,1.162,1.350,MOON_STEADY
2026-07-31 04:08:48.775681+00,FMehBKoqWPX7Wcj6XPgWruDQNCQEvGxc6NWpoj3Lpump,ThesisCat,inflow 1.27× below the 1.3× band (71% vs 45% win),4.155,winner,1.274,1.553,MOON_STEADY
2026-07-31 04:13:21.608555+00,83Nhg5754E8tstJ13HSQdBtocqdygQWYRUfvPLo21eo7,ThesisCat,live_kill engaged,3.051,winner,1.312,1.719,RISER
2026-07-31 04:16:29.607655+00,EzrvQKYCVqTC3Cpmhpt8EojH9vC3hSS7uvdVKzJRmkxd,KEK,live_kill engaged,10.294,winner,1.333,1.778,RISER
2026-07-31 04:28:47.427634+00,AYHXQjvrsvyHECXiih5awVUzX5m6bc8oVCrNyiwVpump,ZenCat,inflow 1.11× below the 1.3× band (71% vs 45% win),1.435,rug,1.111,1.207,MOON_SLOW
2026-07-31 04:31:26.922461+00,2QsrNhkJ1Syv1P7VGJYjj8z4CAsxBZLpu75aSzqfpump,Salty,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.560,rug,1.144,1.308,RUG_RISK
2026-07-31 04:36:04.114642+00,5NJYzksmsok3mZzLy13rnAGMuEfbXVstTkCQVrnWpump,ANSEMGUIN,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.424,rug,1.211,1.410,RUG_RISK
2026-07-31 04:47:51.480263+00,5XSwZZaY2FpG78fwef62TD8YsWMTAgLhobhrmztjpump,Iosw,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.495,rug,1.199,1.436,RUG_RISK
2026-07-31 04:49:38.070874+00,8fNyDy4K3kGpkDWjLfpYQRH3sPVtxNa1TF6WW4z6pump,PUMPSEM,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.344,rug,1.116,1.219,RUG_RISK
2026-07-31 04:51:53.670766+00,38NN5NULnw1VKspxh1sCH6tY1DtSpcgrs5cwtV7c4y34,CALLDOG,live_kill engaged,4.032,winner,1.391,1.939,BASE
2026-07-31 04:54:58.311674+00,GFuDuAeGjrocdmKeqJ6FYptfDpk3umyAwxvbBrF4Uhup,$CALLDOG,"inflow 1.15× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",2.340,winner,1.153,1.329,BASE
2026-07-31 04:55:47.844424+00,3tJW4isg2ceFbMWLnFcEBudgS4C37Hry6NuCQK1UJKzU,CALLDOG,live_kill engaged,2.922,winner,1.336,1.773,RISER
2026-07-31 05:01:16.783643+00,3e5ExvPrVVLMp6konMkYb6oZnox2rvaqFadWspQdpump,ANSEL,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.393,rug,1.114,1.213,RUG_RISK
2026-07-31 05:01:59.225675+00,FjRHeJuLxEnvwq2Gq8snbz7P42sSAU31sXvCYPdnpump,Zmbomb,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.598,rug,1.151,1.322,RUG_RISK
2026-07-31 05:02:51.142768+00,4uGazg314vNW1TdMa96PTc5ZpA6qTmKukA26PNqgD4fV,B2H,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.740,dud,1.281,1.593,RUG_RISK
2026-07-31 05:06:48.523955+00,4uQ9JubuMikCpWmcYgmb993CAdhYYy6LaAYQBHqYbCyZ,fomocat,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.851,dud,1.149,1.318,RUG_RISK
2026-07-31 05:13:22.764268+00,HVrTrujmFfHVpaTh4bBx5sawJGbDVsWxse4ba3N7YaF9,SK Hynix,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.526,dud,1.107,1.226,RUG_RISK
2026-07-31 05:13:38.691593+00,GbGZ3t6tj6g35WL8qyyzyRxbhovcp1jcV7NJMqh1Thuv,united,inflow 1.22× below the 1.3× band (71% vs 45% win),1.943,dud,1.218,1.486,RISER
2026-07-31 05:16:09.630783+00,5zynpi39CepBdMUoFfoQWmMCHE41tgYDwcFA4xwBybbB,zesty,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.295,rug,1.108,1.227,RUG_RISK
2026-07-31 05:25:45.960449+00,H78g3JRtueHTFWhRibNyyaR34WrfA6xpEG5pNMvPsooy,fomocat,"MOON_STEADY not on the live plug-in list (BASE,RISER,MOON_FAST,MOON_VIOLENT) — management genome unproven or drain-class; paper workshop owns it",2.123,winner,1.158,1.342,MOON_STEADY
2026-07-31 05:26:50.01027+00,ACGYLrLEzNBpFLTqJvWAGNhX9PejSgPnuGdjPgd6pump,fomodog OG,inflow 1.22× below the 1.3× band (71% vs 45% win),1.443,rug,1.217,1.426,RISER
2026-07-31 05:27:18.947504+00,BbBJ2abMgY6yCXygprkScbmXuM75sJ1EgPkQhTewg4bW,MAYBE,"inflow 1.19× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",1.699,rug,1.195,1.429,RISER
2026-07-31 05:33:07.402148+00,DXyCAswPK6qLBmauZmseHEVBFhEtt5qkhKssPRCZ5Qv6,CHOUCHOU,dbc ticket: venue rug tide 195/339 (58% ≥ 50%) — moon door waits out the tide,12.898,winner,1.319,1.976,MOON_FAST
2026-07-31 05:33:57.970091+00,CLhLfZMbe2fUmrR7cuNGYRfDfoFk5dWT2Dz8xDgggGgQ,TURTLES,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.765,dud,1.160,1.344,RUG_RISK
2026-07-31 05:36:20.345672+00,E1CnimxzPw6E8fKuuaEv49t5puBHqi4iDsHnjNueVMCv,moltmatch,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.401,rug,1.145,1.313,RUG_RISK
2026-07-31 05:51:58.274532+00,3pLY2QCKmhby9s3W6LA4Z6w2bxgr4TfS5gqrjyJXm8KY,jack,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.989,winner,1.118,1.255,RUG_RISK
2026-07-31 05:52:26.170129+00,4hdeYtU6aqtTaoLFr4wxKErwwsdX9LTHtrxPiQRXpump,CYSP,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.420,rug,1.104,1.217,RUG_RISK
2026-07-31 05:55:57.991077+00,8XePpxeeiPshMuvHRZVw6g37gV62zz9VF2wkyYic7D3n,RAINBOW,BASE — regime gate: thin sample (9) — waiting for paper to prove the turn,1.291,rug,1.136,1.291,BASE
2026-07-31 05:59:19.2413+00,AsAttHxsVRdJWjpCEMCAxXt7e1jsmhEs5MJaVh6hPCxf,SK Hynix,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.435,dud,1.098,1.204,RUG_RISK
2026-07-31 06:03:45.75907+00,5Pv2JxUB2Pgok2Ntq4a9x54hjw63BLPZH6rZKP4Hpump,APST,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.703,rug,1.180,1.391,RUG_RISK
2026-07-31 06:04:32.941693+00,5EiKVffPvRMRjwcMEF4uixg5VE2WQWbR74KgNrN44LcY,NEX Ai,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.651,rug,1.107,1.222,RUG_RISK
2026-07-31 06:04:33.293479+00,BimgjvSfT8gTs5qw1y92MoUN4xhmGKFvpzGFETw7pump,Spaceman,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.939,rug,1.324,1.654,RUG_RISK
2026-07-31 06:06:09.554435+00,boPFcpB2bNYxrbB4G9vEpmiudmZJL3PHyr47GKWmS7o,jack,live_kill engaged,7.842,winner,1.361,1.854,BASE
2026-07-31 06:11:40.171676+00,EYxpxwtvcVPdLbxk8FkmYwYRrZ5gKxyLUQNgPBanHjXw,euROPE,"inflow 1.20× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",21.703,winner,1.198,1.433,RISER
2026-07-31 06:21:09.764496+00,Cj3QhqdtLLLGv7ze7viyhwgrDoHMWL2K26724R1fpump,Moof,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.562,winner,1.161,1.305,RUG_RISK
2026-07-31 06:22:41.974376+00,FNf54mwGLLAU4SQLpXpTJNasuCGSip8kX1RQcr9Xy3Um,jack,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.689,dud,1.133,1.283,RUG_RISK
2026-07-31 06:24:17.286618+00,DUyAJWd4Hyt3qAeFw2S35EBUcc4LfcU22oXJ451GvivX,euROPE,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.626,rug,1.142,1.312,RUG_RISK
2026-07-31 06:27:06.265896+00,77FQyUAtHTZhZeaEgsYsfBkMhBN4AWTT5Dsc3ZDYpump,Coco,inflow 1.18× below the 1.3× band (71% vs 45% win),1.490,dud,1.178,1.337,RISER
2026-07-31 06:28:44.303343+00,FwqvsScjabMez22TNzqLM55t19x2XkzzeuVUhsk6sG3d,Coco,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.917,dud,1.108,1.213,RUG_RISK
2026-07-31 06:37:37.544087+00,BezWiC243u1cymJPixrYpvs3GRhGiVbjUhfBNv1ppump,FRFAL,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.777,rug,1.190,1.416,RUG_RISK
2026-07-31 06:39:55.198949+00,62bQ2BJW2JN9dthNWXE8aMgyxE6ZErcaSTnhWH1HMz9s,Coco,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.700,dud,1.113,1.224,RUG_RISK
2026-07-31 06:40:44.214152+00,7Muheipz47vBy3eFj4f4T7dKt9QoHkN2zwMcHMZSpump,JIMCOIN,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.037,winner,1.170,1.331,RUG_RISK
2026-07-31 06:43:53.608953+00,HrJsq4KxBmT2Nt5fEWHtcVgndsJbSsJUNXDXsVh4pump,Lobster,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.393,rug,1.129,1.237,RUG_RISK
2026-07-31 06:46:20.488844+00,2brkD1c7jVWHAkdSHab3hQB2PhQ5f3EuQaFcPhV8YVGv,airflow,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.322,rug,1.140,1.301,RUG_RISK
2026-07-31 06:47:51.179558+00,85ipbNnh5YtM7pcXQCF5785stmyBGSagT1ubTXA4MEU5,Lobster,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),4.917,winner,1.114,1.244,RUG_RISK
2026-07-31 06:47:51.457957+00,B6bDoxRcLiKnkAZjesZLLNMksCTdNCw7SvsFHkRbHWLS,America250,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.552,rug,1.146,1.317,RUG_RISK
2026-07-31 06:55:39.696844+00,GjsRgjyDwfiVs4x6suYxRNJoSQVrTQXURD39BcUFw58F,America250,inflow 1.21× below the 1.3× band (71% vs 45% win),2.453,winner,1.212,1.470,RISER
2026-07-31 06:56:32.950501+00,EAyKfYP8WFLykHfTXw3szcG8qggUHDwwWWvvmGgYpump,OTRSF,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.386,rug,1.113,1.237,RUG_RISK
2026-07-31 06:58:48.728806+00,9k7vkt9xzdhTx4tfCZbePyzYkf445wTUJdwckEaSpump,1CALL,inflow 1.25× below the 1.3× band (71% vs 45% win),1.583,rug,1.250,1.498,RISER
2026-07-31 06:59:47.369423+00,CgXfSwNRFYxVcv8EJrL2vsjVSsMRAGPqGyCwhMepYnuo,RSHIB,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.585,winner,1.101,1.211,RUG_RISK
2026-07-31 07:03:34.163997+00,5puqZw4vfgrLAjiDe2Ah5M2Zr9MXeAqVtcmiJ6zLpzxJ,Elon,live_kill engaged,3.746,winner,1.211,1.464,RISER
2026-07-31 07:09:28.140033+00,EeTgm6R23pdi79NZSp5yYq5nJgUqLVtBddnacsR8fx1q,fomodog,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.707,dud,1.100,1.208,RUG_RISK
2026-07-31 07:09:52.675795+00,3rA5ZMiHJ3da1FZUsLa5HziZHroXVWHosRWbsSFF2zuY,SAFEVANO,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.080,winner,1.206,1.422,RUG_RISK
2026-07-31 07:09:55.290101+00,N3QzNUieHmxFb3G4edh9myrYEcvxoZQwskSpgJmpump,Naicc,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.706,rug,1.215,1.473,RUG_RISK
2026-07-31 07:10:54.310836+00,3C1g4kmbgQs6b48hdCwWiGw6SudBHimP7sxgg13cfFAk,starman,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.314,rug,1.124,1.258,RUG_RISK
2026-07-31 07:17:37.036328+00,GyMC7p1QzM3BysPoog7LVSFUH5gvWwCHCWyqAp7gfLL2,MARS,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),27.561,winner,1.153,1.329,RUG_RISK
2026-07-31 07:18:30.319785+00,DrwwxHe8iW2kfxEAxa1ufAAGJLBW9e1JSbp13DyEpump,Snoopy,inflow 1.15× below the 1.3× band (71% vs 45% win),1.288,dud,1.142,1.229,MOON_SLOW
2026-07-31 07:23:11.313715+00,GWu8Tm2AZaq23ZQ23JpJmCECezYuqG5oGM5AX7rDpump,GCAT,inflow 1.21× below the 1.3× band (71% vs 45% win),1.569,rug,1.212,1.410,RISER
2026-07-31 07:27:58.499539+00,7YhECsfLzjHf1RB4HFR4CKb6RXp9ssq3JM6ddkJP5XEe,VenusCoin,live_kill engaged,2.955,winner,1.320,1.766,MOON_FAST
2026-07-31 07:28:43.032553+00,CGi2CyiFaSMo7PKoJWCFw8ZHHsiijjYCEJgfsYiqpump,Ukitk,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.785,rug,1.187,1.408,RUG_RISK
2026-07-31 07:30:43.870345+00,CEKcPATrQaQEdfPpyhxFaYnAtMgaBwnvMTDqNauas9Lr,VenusCoin,live_kill engaged,2.792,winner,1.157,1.340,MOON_STEADY
2026-07-31 07:31:40.158597+00,28K6mSttnjYn57umLJMCXFE8h9NhU4DdYsSnAshQngDu,fomodog,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.825,dud,1.101,1.212,RUG_RISK
2026-07-31 07:33:32.607075+00,DeLUVigMpGByDGsUMqB3jHdPypbBUiMKC12uxeCapump,Lobster,BASE — regime gate: thin sample (9) — waiting for paper to prove the turn,3.688,winner,1.439,1.964,BASE
2026-07-31 07:34:17.899845+00,F8Sn5MZf2twH4nMWGLtMr6KjJf7vqtRsGZzyU1YSLHXH,GCAT,"inflow 1.11× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",3.456,winner,1.108,1.436,RISER
2026-07-31 07:39:17.933613+00,38QqiMyMSB2Qey3uCQYFCn8HHPNapF62p82De4obJ7u8,VenusCoin,"inflow 1.17× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",3.146,winner,1.174,1.434,BASE
2026-07-31 07:43:26.638254+00,ECvgHisKXAtrWAdGD4MuSCGLukAgS3oEYcp9hjcsr7tM,fomocat,live_kill engaged,4.786,winner,1.222,1.480,MOON_STEADY
2026-07-31 07:44:09.207407+00,5j2dQYNwbefYRAiZThEpZnYGGJrW8rhrnFYrt5zhpump,Puffle,"inflow 1.17× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",2.385,winner,1.166,1.317,RISER
2026-07-31 07:45:31.047415+00,7U5Z1uvBzvLpYEn1KCopsaBoGmNsTzWESp67M4Cjpump,Cplc,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.591,rug,1.167,1.359,RUG_RISK
2026-07-31 07:53:21.891908+00,EPRrmBQojQLNxKjULjkB2fHv34kAfgVK8JLQ7gRCpump,SHORTCAT,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.525,winner,1.147,1.276,RUG_RISK
2026-07-31 07:54:08.984382+00,5QGLDFK2nrfpLVnEQsnkauFdfyoNCn7rCicuHrSPfUS3,VenusCoin,live_kill engaged,2.074,winner,1.260,1.591,BASE
2026-07-31 07:55:48.85712+00,9NCxLzJC74sZNwJRD3smmWukSTvgV8yQnHEypkecwdb7,PEMP,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.614,dud,1.162,1.352,RUG_RISK
2026-07-31 07:57:27.219781+00,4Bxok7tP9kSTRGH3ga99Mmcgse2hY7TDXvtQD3Vrpump,Cheshire,inflow 1.19× below the 1.3× band (71% vs 45% win),2.240,winner,1.187,1.358,MOON_SLOW
2026-07-31 07:59:00.738207+00,DdXvD5A7hhUpyV3waDa7H3YJSk5wfZuYta93BjnigbBR,SK Hynix,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.540,dud,1.107,1.228,RUG_RISK
2026-07-31 08:02:01.770148+00,HmxUnJaKMDSt35zNLJmihBUdyUDiKFziDrUdKyhh9TMM,Puffle,"inflow 1.11× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",1.967,rug,1.133,1.276,MOON_SLOW
2026-07-31 08:02:06.649313+00,HmxUnJaKMDSt35zNLJmihBUdyUDiKFziDrUdKyhh9TMM,Puffle,buy share 50% below the 55% floor — sellers at the trigger tick (30% death cohort vs 13%),1.967,rug,1.133,1.276,MOON_SLOW
2026-07-31 08:02:53.305644+00,DcsdN379umR1G5Lm8ucCoL1em6vEnpJa5n6FUcMhqKUf,Cheshire,"inflow 1.18× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",1.383,rug,1.176,1.383,BASE
2026-07-31 08:06:54.508759+00,47JdLrXEZ5XTMiJFko9ZSimD7wSC9S2XnB72NdapFuwY,DoubleK,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),4.286,winner,1.137,1.287,RUG_RISK
2026-07-31 08:08:30.781741+00,7jGUrjeYVPsnxv7Rvrh7YkTAt6K8oJU6Y2YBTHmS2eu,Puffle,inflow 1.21× below the 1.3× band (71% vs 45% win),3.737,winner,1.212,1.456,MOON_STEADY
2026-07-31 08:12:52.400022+00,2xjE6U1ukcpGcjr78cdFWRzsQSmakHddMdTNJUCUeLX5,AIGENTMP3,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.217,rug,1.098,1.203,RUG_RISK
2026-07-31 08:17:04.989485+00,DpMqXGWhnmFkYf9bf8oHe3MRBrmHArTwUZSchdmuLSLj,FOMICS,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.311,rug,1.128,1.272,RUG_RISK
2026-07-31 08:19:37.819145+00,3Q6Mc64AsT38JmvtTihFMv7DwqMtMcF66s7T3xRdyjw8,FOMOCAT,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.464,winner,1.107,1.224,RUG_RISK
2026-07-31 08:20:23.912807+00,9E8ZN17J6mxeGb6trVYx5cmTLoBSYBgLhX98x9WVEjx6,DoubleK,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),4.544,winner,1.101,1.211,RUG_RISK
2026-07-31 08:22:38.766481+00,5AzYVqXAUuinXknX95aCMYME2K1b6akGFQQCUerVaqus,fomocat,live_kill engaged,4.996,winner,1.293,1.664,MOON_STEADY
2026-07-31 08:22:41.1559+00,5AzYVqXAUuinXknX95aCMYME2K1b6akGFQQCUerVaqus,fomocat,live_kill engaged,4.996,winner,1.293,1.664,MOON_STEADY
2026-07-31 08:27:27.397838+00,ERRxvwo34aF3hKkVhALzi3gerwb1AsU5NwbAPAsYEFuY,NVDAx,"inflow 1.10× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",1.328,dud,1.125,1.259,MOON_SLOW
2026-07-31 08:36:46.630467+00,BBtVqoBAGJcB2WWfwpK1KVtJ63ZNP2aV4GDwdGSUHnvP,fomodog,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.377,winner,1.097,1.203,RUG_RISK
2026-07-31 08:36:49.115804+00,Dn2TV91wqhpAsLndL25b6qBwYqvUERkoVxP4x9pyQ4Wh,PEPSI,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.433,rug,1.107,1.226,RUG_RISK
2026-07-31 08:37:39.152641+00,HBrR5DY79BhAQpFr4AQfZqmwNq26f7hiZwvAhns5pump,Fomocoon,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.177,winner,1.110,1.204,RUG_RISK
2026-07-31 08:44:57.10446+00,GAfnPfCJarmNh4ZKXZ874HALe88vUiqij6rYUAaGpump,SSND,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.439,rug,1.101,1.211,RUG_RISK
2026-07-31 08:49:16.734945+00,32vyt3CZordAqRbg55SePDMskE4MeoHw92HXmKBRp6Dt,fomoinu,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.435,dud,1.132,1.269,RUG_RISK
2026-07-31 08:56:20.115488+00,4vroUuKqvsXjzvWY5CuQeehWMzG98HUSJtAiMSB1oygS,fomopepe,live_kill engaged,4.999,winner,1.361,1.851,RISER
2026-07-31 08:58:39.793168+00,ErbHUeAFKYqgMQZU56hnvhN5mJxbosiF5rHZJRfdoWnE,DoubleK,live_kill engaged,7.939,winner,1.224,1.497,RISER
2026-07-31 08:59:28.440739+00,7JptcShZhZHLHs5JsBSr5DuGJZxUxmGFNsKgFajqpump,RCTS,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.116,winner,1.220,1.488,RUG_RISK
2026-07-31 08:59:28.469862+00,7mbuuaZsERGqeu5GJqWpocUiDozZScCsqPr3NswFjMfc,fomoinu,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.695,dud,1.101,1.212,RUG_RISK
2026-07-31 09:05:41.948029+00,8EBEHnQTSf1TqoBwWwzixM1XPDPcjktfBivkcAD7Mb7r,updog,live_kill engaged,8.227,winner,1.220,1.476,RISER
2026-07-31 09:06:44.031551+00,DkLY6fvEVQ6fMS4Cgs2Qdxw4Kn5ZvHvgzB2qp2qcpc4b,CABALLITO,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.908,rug,1.109,1.229,RUG_RISK
2026-07-31 09:10:31.69457+00,28pvVXxGsuQLLjRtEQgRdZx6221WMX8m9SeJDiAbn9pf,OPTIMUS,live_kill engaged,5.415,winner,1.135,1.324,MOON_STEADY
2026-07-31 09:16:44.240934+00,EaaZGeruf1mirHBBwYkPEv4AUW1CwNZmeohY52TYBhNG,America250,"RUG_RISK not on the live plug-in list (BASE,RISER,MOON_FAST,MOON_VIOLENT,MOON_STEADY,MOON_SLOW) — management genome unproven or drain-class; paper workshop owns",3.155,winner,1.283,1.635,RUG_RISK
2026-07-31 09:16:47.631002+00,DJReFSa75YaRRxdFYTq8RXQbSMrDsAjM1fLc4NpS6g6q,Bee,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),4.687,winner,1.439,2.047,RUG_RISK
2026-07-31 09:19:05.191037+00,6VGVeZrfeyGAeUBHwDWDE2eQee4v4c9yfKY5XfTPpump,TATG,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.543,rug,1.121,1.255,RUG_RISK
2026-07-31 09:21:08.133248+00,J2DwJ2snNgPzmHtBHNFrA1B6171YjvUyki9u1cxmpump,Dark Arena,live_kill engaged,4.752,winner,1.131,1.244,MOON_SLOW
2026-07-31 09:21:27.849513+00,GAVGZM2aiBmniA8mbHpeR2z58e3kyxHXGrxu7nNJUEdN,deslopify,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.345,rug,1.129,1.274,RUG_RISK
2026-07-31 09:27:47.26438+00,41NJCxdBaKn4ks7mpbKzUQQgMDAqFTzR4dPJjtdNqRBC,deslopify,"RUG_RISK not on the live plug-in list (BASE,RISER,MOON_FAST,MOON_VIOLENT,MOON_STEADY,MOON_SLOW) — management genome unproven or drain-class; paper workshop owns",5.823,winner,1.284,1.638,RUG_RISK
2026-07-31 09:29:22.441958+00,7cok2xaMZTzbae7ETiFC3n9GeFT1kCPeNnwLxsRRpump,HALO,inflow 1.16× below the 1.3× band (71% vs 45% win),3.219,winner,1.130,1.239,MOON_SLOW
2026-07-31 09:33:25.637126+00,FYsgVgiKF5svH2yhtXV3NBjbZd2TGKcQ3pJmkc4s4Byx,orchid,buy share 52% below the 55% floor — sellers at the trigger tick (30% death cohort vs 13%),17.496,winner,1.306,1.699,RUG_RISK
